"V1" "V2" "V3" "V4" "V5"
"19310" 789 89 500 3 0.6
"7941" 3189 89 500 3 0.7
"13901" 5589 89 500 3 0.8
"19941" 7989 89 500 3 0.9
"25921" 10389 89 500 3 0.95
"19212" 1389 89 500 5 0.6
"9992" 3789 89 500 5 0.7
"16082" 6189 89 500 5 0.8
"22032" 8589 89 500 5 0.9
"28002" 10989 89 500 5 0.95
"7493" 1989 89 500 10 0.6
"18593" 4389 89 500 10 0.7
"28193" 6789 89 500 10 0.8
"4173" 389 89 500 10 0.9
"16203" 1134 89 500 10 0.95
"288" 289 89 1000 2 0.6
"889" 2689 89 1000 2 0.7
"1491" 5089 89 1000 2 0.8
"2090" 7489 89 1000 2 0.9
"2680" 9889 89 1000 2 0.95
"28810" 889 89 1000 3 0.6
"8871" 3289 89 1000 3 0.7
"14891" 5689 89 1000 3 0.8
"20801" 8089 89 1000 3 0.9
"26931" 10489 89 1000 3 0.95
"29012" 1489 89 1000 5 0.6
"11072" 3889 89 1000 5 0.7
"17092" 6289 89 1000 5 0.8
"22962" 8689 89 1000 5 0.9
"29052" 11089 89 1000 5 0.95
"8773" 2089 89 1000 10 0.6
"19843" 4489 89 1000 10 0.7
"29203" 6889 89 1000 10 0.8
"5215" 489 89 1000 10 0.9
"20743" 1234 89 1000 10 0.95
"373" 389 89 2000 2 0.6
"984" 2789 89 2000 2 0.7
"1585" 5189 89 2000 2 0.8
"2190" 7589 89 2000 2 0.9
"2781" 9989 89 2000 2 0.95
"3621" 989 89 2000 3 0.6
"9761" 3389 89 2000 3 0.7
"15701" 5789 89 2000 3 0.8
"21911" 8189 89 2000 3 0.9
"27911" 10589 89 2000 3 0.95
"3702" 1589 89 2000 5 0.6
"11982" 3989 89 2000 5 0.7
"17982" 6389 89 2000 5 0.8
"23742" 8789 89 2000 5 0.9
"29682" 11189 89 2000 5 0.95
"9843" 2189 89 2000 10 0.6
"21083" 4589 89 2000 10 0.7
"29763" 6989 89 2000 10 0.8
"9733" 589 89 2000 10 0.9
"24303" 1334 89 2000 10 0.95
"494" 489 89 5000 2 0.6
"1097" 2889 89 5000 2 0.7
"1692" 5289 89 5000 2 0.8
"2284" 7689 89 5000 2 0.9
"2895" 10089 89 5000 2 0.95
"4811" 1089 89 5000 3 0.6
"10931" 3489 89 5000 3 0.7
"16871" 5889 89 5000 3 0.8
"22991" 8289 89 5000 3 0.9
"28991" 10689 89 5000 3 0.95
"4982" 1689 89 5000 5 0.6
"12913" 4089 89 5000 5 0.7
"19022" 6489 89 5000 5 0.8
"24962" 8889 89 5000 5 0.9
"29942" 11289 89 5000 5 0.95
"11353" 2289 89 5000 10 0.6
"22573" 4689 89 5000 10 0.7
"12214" 89 89 5000 10 0.8
"13043" 689 89 5000 10 0.9
"25193" 1434 89 5000 10 0.95
"590" 589 89 10000 2 0.6
"1189" 2989 89 10000 2 0.7
"1786" 5389 89 10000 2 0.8
"2396" 7789 89 10000 2 0.9
"2982" 10189 89 10000 2 0.95
"5951" 1189 89 10000 3 0.6
"11901" 3589 89 10000 3 0.7
"17911" 5989 89 10000 3 0.8
"23911" 8389 89 10000 3 0.9
"29951" 10789 89 10000 3 0.95
"5982" 1789 89 10000 5 0.6
"14002" 4189 89 10000 5 0.7
"19962" 6589 89 10000 5 0.8
"26022" 8989 89 10000 5 0.9
"8013" 934 89 10000 5 0.95
"12383" 2389 89 10000 10 0.6
"23573" 4789 89 10000 10 0.7
"21614" 189 89 10000 10 0.8
"14123" 789 89 10000 10 0.9
"26043" 1534 89 10000 10 0.95
"90" 90 90 100 2 0.6
"691" 2490 90 100 2 0.7
"1288" 4890 90 100 2 0.8
"1889" 7290 90 100 2 0.9
"2480" 9690 90 100 2 0.95
"8710" 690 90 100 3 0.6
"6921" 3090 90 100 3 0.7
"12961" 5490 90 100 3 0.8
"18951" 7890 90 100 3 0.9
"24931" 10290 90 100 3 0.95
"9612" 1290 90 100 5 0.6
"8982" 3690 90 100 5 0.7
"14982" 6090 90 100 5 0.8
"21013" 8490 90 100 5 0.9
"26842" 10890 90 100 5 0.95
"6123" 1890 90 100 10 0.6
"17315" 4290 90 100 10 0.7
"27153" 6690 90 100 10 0.8
"3153" 290 90 100 10 0.9
"15193" 1035 90 100 10 0.95
"193" 190 90 500 2 0.6
"790" 2590 90 500 2 0.7
"1389" 4990 90 500 2 0.8
"1989" 7390 90 500 2 0.9
"2588" 9790 90 500 2 0.95
"18910" 790 90 500 3 0.6
"7891" 3190 90 500 3 0.7
"13891" 5590 90 500 3 0.8
"19911" 7990 90 500 3 0.9
"25951" 10390 90 500 3 0.95
"19512" 1390 90 500 5 0.6
"10042" 3790 90 500 5 0.7
"15972" 6190 90 500 5 0.8
"21962" 8590 90 500 5 0.9
"28013" 10990 90 500 5 0.95
"7453" 1990 90 500 10 0.6
"18703" 4390 90 500 10 0.7
"28215" 6790 90 500 10 0.8
"4023" 390 90 500 10 0.9
"16183" 1135 90 500 10 0.95
"300" 290 90 1000 2 0.6
"891" 2690 90 1000 2 0.7
"1488" 5090 90 1000 2 0.8
"2091" 7490 90 1000 2 0.9
"2688" 9890 90 1000 2 0.95
"29210" 890 90 1000 3 0.6
"8941" 3290 90 1000 3 0.7
"14901" 5690 90 1000 3 0.8
"20871" 8090 90 1000 3 0.9
"26961" 10490 90 1000 3 0.95
"28812" 1490 90 1000 5 0.6
"11052" 3890 90 1000 5 0.7
"17013" 6290 90 1000 5 0.8
"22862" 8690 90 1000 5 0.9
"29032" 11090 90 1000 5 0.95
"8703" 2090 90 1000 10 0.6
"19983" 4490 90 1000 10 0.7
"29193" 6890 90 1000 10 0.8
"5105" 490 90 1000 10 0.9
"20803" 1235 90 1000 10 0.95
"389" 390 90 2000 2 0.6
"989" 2790 90 2000 2 0.7
"1574" 5190 90 2000 2 0.8
"2179" 7590 90 2000 2 0.9
"2777" 9990 90 2000 2 0.95
"3641" 990 90 2000 3 0.6
"9811" 3390 90 2000 3 0.7
"15721" 5790 90 2000 3 0.8
"21721" 8190 90 2000 3 0.9
"27811" 10590 90 2000 3 0.95
"3902" 1590 90 2000 5 0.6
"11972" 3990 90 2000 5 0.7
"17922" 6390 90 2000 5 0.8
"23722" 8790 90 2000 5 0.9
"29542" 11190 90 2000 5 0.95
"9833" 2190 90 2000 10 0.6
"21183" 4590 90 2000 10 0.7
"29893" 6990 90 2000 10 0.8
"9793" 590 90 2000 10 0.9
"24223" 1335 90 2000 10 0.95
"487" 490 90 5000 2 0.6
"1087" 2890 90 5000 2 0.7
"1681" 5290 90 5000 2 0.8
"2281" 7690 90 5000 2 0.9
"2884" 10090 90 5000 2 0.95
"4821" 1090 90 5000 3 0.6
"10941" 3490 90 5000 3 0.7
"16861" 5890 90 5000 3 0.8
"22861" 8290 90 5000 3 0.9
"28861" 10690 90 5000 3 0.95
"4862" 1690 90 5000 5 0.6
"13042" 4090 90 5000 5 0.7
"18972" 6490 90 5000 5 0.8
"24902" 8890 90 5000 5 0.9
"29992" 11290 90 5000 5 0.95
"11373" 2290 90 5000 10 0.6
"22593" 4690 90 5000 10 0.7
"11714" 90 90 5000 10 0.8
"13193" 690 90 5000 10 0.9
"25253" 1435 90 5000 10 0.95
"585" 590 90 10000 2 0.6
"1194" 2990 90 10000 2 0.7
"1791" 5390 90 10000 2 0.8
"2380" 7790 90 10000 2 0.9
"2994" 10190 90 10000 2 0.95
"5911" 1190 90 10000 3 0.6
"11941" 3590 90 10000 3 0.7
"17921" 5990 90 10000 3 0.8
"23871" 8390 90 10000 3 0.9
"29861" 10790 90 10000 3 0.95
"5972" 1790 90 10000 5 0.6
"14032" 4190 90 10000 5 0.7
"20002" 6590 90 10000 5 0.8
"25972" 8990 90 10000 5 0.9
"8042" 935 90 10000 5 0.95
"12483" 2390 90 10000 10 0.6
"23593" 4790 90 10000 10 0.7
"19914" 190 90 10000 10 0.8
"14143" 790 90 10000 10 0.9
"26105" 1535 90 10000 10 0.95
"88" 91 91 100 2 0.6
"694" 2491 91 100 2 0.7
"1287" 4891 91 100 2 0.8
"1894" 7291 91 100 2 0.9
"2495" 9691 91 100 2 0.95
"9010" 691 91 100 3 0.6
"6951" 3091 91 100 3 0.7
"12911" 5491 91 100 3 0.8
"18911" 7891 91 100 3 0.9
"24951" 10291 91 100 3 0.95
"9012" 1291 91 100 5 0.6
"8952" 3691 91 100 5 0.7
"15013" 6091 91 100 5 0.8
"20962" 8491 91 100 5 0.9
"27022" 10891 91 100 5 0.95
"6073" 1891 91 100 10 0.6
"17243" 4291 91 100 10 0.7
"27203" 6691 91 100 10 0.8
"3163" 291 91 100 10 0.9
"15183" 1036 91 100 10 0.95
"194" 191 91 500 2 0.6
"793" 2591 91 500 2 0.7
"1392" 4991 91 500 2 0.8
"1992" 7391 91 500 2 0.9
"2592" 9791 91 500 2 0.95
"19610" 791 91 500 3 0.6
"7921" 3191 91 500 3 0.7
"13911" 5591 91 500 3 0.8
"20001" 7991 91 500 3 0.9
"25971" 10391 91 500 3 0.95
"19112" 1391 91 500 5 0.6
"9972" 3791 91 500 5 0.7
"16052" 6191 91 500 5 0.8
"22002" 8591 91 500 5 0.9
"27992" 10991 91 500 5 0.95
"7483" 1991 91 500 10 0.6
"18603" 4391 91 500 10 0.7
"28203" 6791 91 500 10 0.8
"4033" 391 91 500 10 0.9
"16215" 1136 91 500 10 0.95
"289" 291 91 1000 2 0.6
"892" 2691 91 1000 2 0.7
"1490" 5091 91 1000 2 0.8
"2092" 7491 91 1000 2 0.9
"2696" 9891 91 1000 2 0.95
"29510" 891 91 1000 3 0.6
"8891" 3291 91 1000 3 0.7
"14921" 5691 91 1000 3 0.8
"20971" 8091 91 1000 3 0.9
"26951" 10491 91 1000 3 0.95
"29312" 1491 91 1000 5 0.6
"10962" 3891 91 1000 5 0.7
"17032" 6291 91 1000 5 0.8
"23002" 8691 91 1000 5 0.9
"28992" 11091 91 1000 5 0.95
"8743" 2091 91 1000 10 0.6
"19923" 4491 91 1000 10 0.7
"29023" 6891 91 1000 10 0.8
"5183" 491 91 1000 10 0.9
"20853" 1236 91 1000 10 0.95
"372" 391 91 2000 2 0.6
"987" 2791 91 2000 2 0.7
"1571" 5191 91 2000 2 0.8
"2176" 7591 91 2000 2 0.9
"2776" 9991 91 2000 2 0.95
"3911" 991 91 2000 3 0.6
"9871" 3391 91 2000 3 0.7
"15611" 5791 91 2000 3 0.8
"21761" 8191 91 2000 3 0.9
"27801" 10591 91 2000 3 0.95
"3802" 1591 91 2000 5 0.6
"11913" 3991 91 2000 5 0.7
"17722" 6391 91 2000 5 0.8
"23713" 8791 91 2000 5 0.9
"29532" 11191 91 2000 5 0.95
"9993" 2191 91 2000 10 0.6
"21093" 4591 91 2000 10 0.7
"29653" 6991 91 2000 10 0.8
"9783" 591 91 2000 10 0.9
"24133" 1336 91 2000 10 0.95
"498" 491 91 5000 2 0.6
"1085" 2891 91 5000 2 0.7
"1685" 5291 91 5000 2 0.8
"2285" 7691 91 5000 2 0.9
"2891" 10091 91 5000 2 0.95
"4871" 1091 91 5000 3 0.6
"10981" 3491 91 5000 3 0.7
"16931" 5891 91 5000 3 0.8
"22881" 8291 91 5000 3 0.9
"28841" 10691 91 5000 3 0.95
"4882" 1691 91 5000 5 0.6
"13062" 4091 91 5000 5 0.7
"18922" 6491 91 5000 5 0.8
"25042" 8891 91 5000 5 0.9
"29872" 11291 91 5000 5 0.95
"11453" 2291 91 5000 10 0.6
"22553" 4691 91 5000 10 0.7
"12314" 91 91 5000 10 0.8
"13153" 691 91 5000 10 0.9
"25273" 1436 91 5000 10 0.95
"589" 591 91 10000 2 0.6
"1193" 2991 91 10000 2 0.7
"1794" 5391 91 10000 2 0.8
"2391" 7791 91 10000 2 0.9
"2995" 10191 91 10000 2 0.95
"5891" 1191 91 10000 3 0.6
"11961" 3591 91 10000 3 0.7
"17971" 5991 91 10000 3 0.8
"23951" 8391 91 10000 3 0.9
"29871" 10791 91 10000 3 0.95
"6013" 1791 91 10000 5 0.6
"14042" 4191 91 10000 5 0.7
"19952" 6591 91 10000 5 0.8
"25992" 8991 91 10000 5 0.9
"8052" 936 91 10000 5 0.95
"12493" 2391 91 10000 10 0.6
"23583" 4791 91 10000 10 0.7
"19514" 191 91 10000 10 0.8
"13915" 791 91 10000 10 0.9
"26283" 1536 91 10000 10 0.95
"97" 92 92 100 2 0.6
"692" 2492 92 100 2 0.7
"1295" 4892 92 100 2 0.8
"1891" 7292 92 100 2 0.9
"2477" 9692 92 100 2 0.95
"9110" 692 92 100 3 0.6
"6941" 3092 92 100 3 0.7
"12951" 5492 92 100 3 0.8
"18921" 7892 92 100 3 0.9
"24971" 10292 92 100 3 0.95
"9112" 1292 92 100 5 0.6
"8972" 3692 92 100 5 0.7
"14972" 6092 92 100 5 0.8
"20922" 8492 92 100 5 0.9
"26992" 10892 92 100 5 0.95
"6153" 1892 92 100 10 0.6
"17273" 4292 92 100 10 0.7
"27243" 6692 92 100 10 0.8
"3193" 292 92 100 10 0.9
"15223" 1037 92 100 10 0.95
"188" 192 92 500 2 0.6
"794" 2592 92 500 2 0.7
"1390" 4992 92 500 2 0.8
"1994" 7392 92 500 2 0.9
"2593" 9792 92 500 2 0.95
"19110" 792 92 500 3 0.6
"7951" 3192 92 500 3 0.7
"13921" 5592 92 500 3 0.8
"19921" 7992 92 500 3 0.9
"26001" 10392 92 500 3 0.95
"19412" 1392 92 500 5 0.6
"10052" 3792 92 500 5 0.7
"16042" 6192 92 500 5 0.8
"21992" 8592 92 500 5 0.9
"27982" 10992 92 500 5 0.95
"7553" 1992 92 500 10 0.6
"18693" 4392 92 500 10 0.7
"28233" 6792 92 500 10 0.8
"4003" 392 92 500 10 0.9
"16105" 1137 92 500 10 0.95
"291" 292 92 1000 2 0.6
"893" 2692 92 1000 2 0.7
"1496" 5092 92 1000 2 0.8
"2093" 7492 92 1000 2 0.9
"2677" 9892 92 1000 2 0.95
"29310" 892 92 1000 3 0.6
"8991" 3292 92 1000 3 0.7
"14971" 5692 92 1000 3 0.8
"20941" 8092 92 1000 3 0.9
"26981" 10492 92 1000 3 0.95
"29912" 1492 92 1000 5 0.6
"11092" 3892 92 1000 5 0.7
"17002" 6292 92 1000 5 0.8
"22952" 8692 92 1000 5 0.9
"28942" 11092 92 1000 5 0.95
"8873" 2092 92 1000 10 0.6
"20023" 4492 92 1000 10 0.7
"29215" 6892 92 1000 10 0.8
"5153" 492 92 1000 10 0.9
"20863" 1237 92 1000 10 0.95
"387" 392 92 2000 2 0.6
"974" 2792 92 2000 2 0.7
"1567" 5192 92 2000 2 0.8
"2184" 7592 92 2000 2 0.9
"2788" 9992 92 2000 2 0.95
"3861" 992 92 2000 3 0.6
"9831" 3392 92 2000 3 0.7
"15851" 5792 92 2000 3 0.8
"21781" 8192 92 2000 3 0.9
"27931" 10592 92 2000 3 0.95
"3872" 1592 92 2000 5 0.6
"11792" 3992 92 2000 5 0.7
"17702" 6392 92 2000 5 0.8
"23732" 8792 92 2000 5 0.9
"29492" 11192 92 2000 5 0.95
"10043" 2192 92 2000 10 0.6
"21273" 4592 92 2000 10 0.7
"29783" 6992 92 2000 10 0.8
"9683" 592 92 2000 10 0.9
"24123" 1337 92 2000 10 0.95
"488" 492 92 5000 2 0.6
"1091" 2892 92 5000 2 0.7
"1684" 5292 92 5000 2 0.8
"2286" 7692 92 5000 2 0.9
"2883" 10092 92 5000 2 0.95
"5001" 1092 92 5000 3 0.6
"10851" 3492 92 5000 3 0.7
"16891" 5892 92 5000 3 0.8
"22971" 8292 92 5000 3 0.9
"29001" 10692 92 5000 3 0.95
"4842" 1692 92 5000 5 0.6
"12982" 4092 92 5000 5 0.7
"18932" 6492 92 5000 5 0.8
"24982" 8892 92 5000 5 0.9
"29882" 11292 92 5000 5 0.95
"11493" 2292 92 5000 10 0.6
"22633" 4692 92 5000 10 0.7
"12514" 92 92 5000 10 0.8
"13115" 692 92 5000 10 0.9
"25133" 1437 92 5000 10 0.95
"594" 592 92 10000 2 0.6
"1195" 2992 92 10000 2 0.7
"1795" 5392 92 10000 2 0.8
"2394" 7792 92 10000 2 0.9
"2991" 10192 92 10000 2 0.95
"5971" 1192 92 10000 3 0.6
"11981" 3592 92 10000 3 0.7
"17891" 5992 92 10000 3 0.8
"23921" 8392 92 10000 3 0.9
"29961" 10792 92 10000 3 0.95
"5862" 1792 92 10000 5 0.6
"13992" 4192 92 10000 5 0.7
"19972" 6592 92 10000 5 0.8
"25982" 8992 92 10000 5 0.9
"8032" 937 92 10000 5 0.95
"12473" 2392 92 10000 10 0.6
"23623" 4792 92 10000 10 0.7
"19814" 192 92 10000 10 0.8
"14293" 792 92 10000 10 0.9
"26293" 1537 92 10000 10 0.95
"94" 93 93 100 2 0.6
"696" 2493 93 100 2 0.7
"1293" 4893 93 100 2 0.8
"1886" 7293 93 100 2 0.9
"2494" 9693 93 100 2 0.95
"8910" 693 93 100 3 0.6
"6931" 3093 93 100 3 0.7
"12931" 5493 93 100 3 0.8
"18941" 7893 93 100 3 0.9
"24961" 10293 93 100 3 0.95
"9512" 1293 93 100 5 0.6
"9042" 3693 93 100 5 0.7
"14952" 6093 93 100 5 0.8
"21042" 8493 93 100 5 0.9
"26952" 10893 93 100 5 0.95
"6173" 1893 93 100 10 0.6
"17133" 4293 93 100 10 0.7
"27173" 6693 93 100 10 0.8
"3083" 293 93 100 10 0.9
"15203" 1038 93 100 10 0.95
"196" 193 93 500 2 0.6
"791" 2593 93 500 2 0.7
"1394" 4993 93 500 2 0.8
"1993" 7393 93 500 2 0.9
"2595" 9793 93 500 2 0.95
"19210" 793 93 500 3 0.6
"7911" 3193 93 500 3 0.7
"13931" 5593 93 500 3 0.8
"20011" 7993 93 500 3 0.9
"25911" 10393 93 500 3 0.95
"19312" 1393 93 500 5 0.6
"10022" 3793 93 500 5 0.7
"15982" 6193 93 500 5 0.8
"22052" 8593 93 500 5 0.9
"28022" 10993 93 500 5 0.95
"7515" 1993 93 500 10 0.6
"18673" 4393 93 500 10 0.7
"28263" 6793 93 500 10 0.8
"4233" 393 93 500 10 0.9
"16093" 1138 93 500 10 0.95
"292" 293 93 1000 2 0.6
"900" 2693 93 1000 2 0.7
"1498" 5093 93 1000 2 0.8
"2098" 7493 93 1000 2 0.9
"2697" 9893 93 1000 2 0.95
"29110" 893 93 1000 3 0.6
"8971" 3293 93 1000 3 0.7
"14991" 5693 93 1000 3 0.8
"20991" 8093 93 1000 3 0.9
"26971" 10493 93 1000 3 0.95
"29712" 1493 93 1000 5 0.6
"11082" 3893 93 1000 5 0.7
"16913" 6293 93 1000 5 0.8
"23042" 8693 93 1000 5 0.9
"28932" 11093 93 1000 5 0.95
"8733" 2093 93 1000 10 0.6
"19883" 4493 93 1000 10 0.7
"29263" 6893 93 1000 10 0.8
"5203" 493 93 1000 10 0.9
"20823" 1238 93 1000 10 0.95
"393" 393 93 2000 2 0.6
"993" 2793 93 2000 2 0.7
"1593" 5193 93 2000 2 0.8
"2193" 7593 93 2000 2 0.9
"2793" 9993 93 2000 2 0.95
"3931" 993 93 2000 3 0.6
"9961" 3393 93 2000 3 0.7
"15951" 5793 93 2000 3 0.8
"21951" 8193 93 2000 3 0.9
"27991" 10593 93 2000 3 0.95
"3942" 1593 93 2000 5 0.6
"12032" 3993 93 2000 5 0.7
"18072" 6393 93 2000 5 0.8
"24042" 8793 93 2000 5 0.9
"29742" 11193 93 2000 5 0.95
"10143" 2193 93 2000 10 0.6
"21315" 4593 93 2000 10 0.7
"29943" 6993 93 2000 10 0.8
"9653" 593 93 2000 10 0.9
"24183" 1338 93 2000 10 0.95
"482" 493 93 5000 2 0.6
"1095" 2893 93 5000 2 0.7
"1696" 5293 93 5000 2 0.8
"2299" 7693 93 5000 2 0.9
"2889" 10093 93 5000 2 0.95
"4951" 1093 93 5000 3 0.6
"10961" 3493 93 5000 3 0.7
"16941" 5893 93 5000 3 0.8
"22981" 8293 93 5000 3 0.9
"28911" 10693 93 5000 3 0.95
"4962" 1693 93 5000 5 0.6
"13032" 4093 93 5000 5 0.7
"19072" 6493 93 5000 5 0.8
"24922" 8893 93 5000 5 0.9
"29922" 11293 93 5000 5 0.95
"11415" 2293 93 5000 10 0.6
"22615" 4693 93 5000 10 0.7
"11514" 93 93 5000 10 0.8
"13223" 693 93 5000 10 0.9
"25053" 1438 93 5000 10 0.95
"593" 593 93 10000 2 0.6
"1190" 2993 93 10000 2 0.7
"1783" 5393 93 10000 2 0.8
"2384" 7793 93 10000 2 0.9
"2992" 10193 93 10000 2 0.95
"5901" 1193 93 10000 3 0.6
"12001" 3593 93 10000 3 0.7
"17871" 5993 93 10000 3 0.8
"23971" 8393 93 10000 3 0.9
"29971" 10793 93 10000 3 0.95
"6002" 1793 93 10000 5 0.6
"13982" 4193 93 10000 5 0.7
"20032" 6593 93 10000 5 0.8
"25962" 8993 93 10000 5 0.9
"7932" 938 93 10000 5 0.95
"12403" 2393 93 10000 10 0.6
"23653" 4793 93 10000 10 0.7
"20814" 193 93 10000 10 0.8
"14273" 793 93 10000 10 0.9
"26153" 1538 93 10000 10 0.95
"93" 94 94 100 2 0.6
"693" 2494 94 100 2 0.7
"1292" 4894 94 100 2 0.8
"1892" 7294 94 100 2 0.9
"2493" 9694 94 100 2 0.95
"9310" 694 94 100 3 0.6
"6901" 3094 94 100 3 0.7
"12971" 5494 94 100 3 0.8
"18961" 7894 94 100 3 0.9
"24941" 10294 94 100 3 0.95
"9312" 1294 94 100 5 0.6
"9022" 3694 94 100 5 0.7
"15002" 6094 94 100 5 0.8
"21022" 8494 94 100 5 0.9
"26922" 10894 94 100 5 0.95
"6163" 1894 94 100 10 0.6
"17303" 4294 94 100 10 0.7
"27253" 6694 94 100 10 0.8
"3123" 294 94 100 10 0.9
"15283" 1039 94 100 10 0.95
"199" 194 94 500 2 0.6
"795" 2594 94 500 2 0.7
"1393" 4994 94 500 2 0.8
"1997" 7394 94 500 2 0.9
"2599" 9794 94 500 2 0.95
"19510" 794 94 500 3 0.6
"7931" 3194 94 500 3 0.7
"13961" 5594 94 500 3 0.8
"19951" 7994 94 500 3 0.9
"25901" 10394 94 500 3 0.95
"19612" 1394 94 500 5 0.6
"10013" 3794 94 500 5 0.7
"16062" 6194 94 500 5 0.8
"22042" 8594 94 500 5 0.9
"28072" 10994 94 500 5 0.95
"7523" 1994 94 500 10 0.6
"18653" 4394 94 500 10 0.7
"28223" 6794 94 500 10 0.8
"4243" 394 94 500 10 0.9
"16253" 1139 94 500 10 0.95
"293" 294 94 1000 2 0.6
"895" 2694 94 1000 2 0.7
"1500" 5094 94 1000 2 0.8
"2096" 7494 94 1000 2 0.9
"2684" 9894 94 1000 2 0.95
"29610" 894 94 1000 3 0.6
"8881" 3294 94 1000 3 0.7
"14931" 5694 94 1000 3 0.8
"20981" 8094 94 1000 3 0.9
"26851" 10494 94 1000 3 0.95
"28312" 1494 94 1000 5 0.6
"11062" 3894 94 1000 5 0.7
"17072" 6294 94 1000 5 0.8
"22932" 8694 94 1000 5 0.9
"29072" 11094 94 1000 5 0.95
"8863" 2094 94 1000 10 0.6
"19973" 4494 94 1000 10 0.7
"29223" 6894 94 1000 10 0.8
"5143" 494 94 1000 10 0.9
"20793" 1239 94 1000 10 0.95
"398" 394 94 2000 2 0.6
"998" 2794 94 2000 2 0.7
"1599" 5194 94 2000 2 0.8
"2194" 7594 94 2000 2 0.9
"2795" 9994 94 2000 2 0.95
"3951" 994 94 2000 3 0.6
"9941" 3394 94 2000 3 0.7
"15961" 5794 94 2000 3 0.8
"21981" 8194 94 2000 3 0.9
"27941" 10594 94 2000 3 0.95
"3952" 1594 94 2000 5 0.6
"12062" 3994 94 2000 5 0.7
"18062" 6394 94 2000 5 0.8
"24032" 8794 94 2000 5 0.9
"29802" 11194 94 2000 5 0.95
"10215" 2194 94 2000 10 0.6
"21303" 4594 94 2000 10 0.7
"30003" 6994 94 2000 10 0.8
"11073" 594 94 2000 10 0.9
"24215" 1339 94 2000 10 0.95
"493" 494 94 5000 2 0.6
"1086" 2894 94 5000 2 0.7
"1700" 5294 94 5000 2 0.8
"2296" 7694 94 5000 2 0.9
"2881" 10094 94 5000 2 0.95
"4911" 1094 94 5000 3 0.6
"11001" 3494 94 5000 3 0.7
"16921" 5894 94 5000 3 0.8
"22901" 8294 94 5000 3 0.9
"28981" 10694 94 5000 3 0.95
"4992" 1694 94 5000 5 0.6
"12992" 4094 94 5000 5 0.7
"18992" 6494 94 5000 5 0.8
"25082" 8894 94 5000 5 0.9
"29862" 11294 94 5000 5 0.95
"11433" 2294 94 5000 10 0.6
"22515" 4694 94 5000 10 0.7
"11014" 94 94 5000 10 0.8
"13283" 694 94 5000 10 0.9
"25093" 1439 94 5000 10 0.95
"597" 594 94 10000 2 0.6
"1192" 2994 94 10000 2 0.7
"1785" 5394 94 10000 2 0.8
"2393" 7794 94 10000 2 0.9
"2989" 10194 94 10000 2 0.95
"5921" 1194 94 10000 3 0.6
"11971" 3594 94 10000 3 0.7
"17961" 5994 94 10000 3 0.8
"23881" 8394 94 10000 3 0.9
"29941" 10794 94 10000 3 0.95
"5892" 1794 94 10000 5 0.6
"14052" 4194 94 10000 5 0.7
"20022" 6594 94 10000 5 0.8
"26042" 8994 94 10000 5 0.9
"8082" 939 94 10000 5 0.95
"12515" 2394 94 10000 10 0.6
"23633" 4794 94 10000 10 0.7
"19614" 194 94 10000 10 0.8
"14215" 794 94 10000 10 0.9
"26133" 1539 94 10000 10 0.95
"96" 95 95 100 2 0.6
"695" 2495 95 100 2 0.7
"1297" 4895 95 100 2 0.8
"1896" 7295 95 100 2 0.9
"2492" 9695 95 100 2 0.95
"9510" 695 95 100 3 0.6
"6961" 3095 95 100 3 0.7
"12921" 5495 95 100 3 0.8
"18931" 7895 95 100 3 0.9
"24901" 10295 95 100 3 0.95
"9712" 1295 95 100 5 0.6
"9052" 3695 95 100 5 0.7
"15022" 6095 95 100 5 0.8
"20982" 8495 95 100 5 0.9
"26822" 10895 95 100 5 0.95
"6193" 1895 95 100 10 0.6
"17293" 4295 95 100 10 0.7
"27223" 6695 95 100 10 0.8
"3143" 295 95 100 10 0.9
"15243" 1040 95 100 10 0.95
"201" 195 95 500 2 0.6
"796" 2595 95 500 2 0.7
"1396" 4995 95 500 2 0.8
"1996" 7395 95 500 2 0.9
"2597" 9795 95 500 2 0.95
"19710" 795 95 500 3 0.6
"7991" 3195 95 500 3 0.7
"13941" 5595 95 500 3 0.8
"19931" 7995 95 500 3 0.9
"25961" 10395 95 500 3 0.95
"19812" 1395 95 500 5 0.6
"10032" 3795 95 500 5 0.7
"16092" 6195 95 500 5 0.8
"21972" 8595 95 500 5 0.9
"28032" 10995 95 500 5 0.95
"7503" 1995 95 500 10 0.6
"18633" 4395 95 500 10 0.7
"28283" 6795 95 500 10 0.8
"3953" 395 95 500 10 0.9
"16293" 1140 95 500 10 0.95
"298" 295 95 1000 2 0.6
"899" 2695 95 1000 2 0.7
"1499" 5095 95 1000 2 0.8
"2097" 7495 95 1000 2 0.9
"2699" 9895 95 1000 2 0.95
"29710" 895 95 1000 3 0.6
"9001" 3295 95 1000 3 0.7
"14951" 5695 95 1000 3 0.8
"20811" 8095 95 1000 3 0.9
"26911" 10495 95 1000 3 0.95
"28912" 1495 95 1000 5 0.6
"11013" 3895 95 1000 5 0.7
"17062" 6295 95 1000 5 0.8
"22902" 8695 95 1000 5 0.9
"29042" 11095 95 1000 5 0.95
"8823" 2095 95 1000 10 0.6
"19993" 4495 95 1000 10 0.7
"29253" 6895 95 1000 10 0.8
"6515" 495 95 1000 10 0.9
"20783" 1240 95 1000 10 0.95
"396" 395 95 2000 2 0.6
"994" 2795 95 2000 2 0.7
"1594" 5195 95 2000 2 0.8
